ALL
"PAT_NO	ADM_DATE	DIS_DATE	TOT_NO_DXS	OCCURRENCE	DIAGNOSIS"
"					"
"26364049	12/6/00	12/23/00	12	7	785.4"
"					"
"26364049	12/6/00	12/23/00	12	8	698.3"
"					"
"26364049	12/6/00	12/23/00	12	9	300.4"
"					"
"26364049	12/6/00	12/23/00	12	10	274.9"
"					"
"26364049	12/6/00	12/23/00	12	11	285.9"
"					"
"26364049	12/6/00	12/23/00	12	12	41.1"
"					"
"26364049	12/26/00	12/28/00	5	1	996.73"
"					"
"26364049	12/26/00	12/28/00	5	2	250.4"
"					"
"26364049	12/26/00	12/28/00	5	3	403.91"
"					"
"26364049	12/26/00	12/28/00	5	4	583.81"
"					"
"26364049	12/26/00	12/28/00	5	5	1012.7"
"					"
"26365255	12/12/00	12/13/00	2	1	644.03"
"					"
"26365255	12/12/00	12/13/00	2	2	10819"
"					"
"26365825	11/7/00	11/8/00	3	1	786.5"
"					"
"26365825	11/7/00	11/8/00	3	2	272"
"					"
"26365825	11/7/00	11/8/00	3	3	1012.5"
"					"
"26378545	10/16/00	10/30/00	4	1	644.03"
"					"
"26378545	10/16/00	10/30/00	4	2	652.03"
"					"
"26378545	10/16/00	10/30/00	4	3	651.03"
"					"
"26378545	10/16/00	10/30/00	4	4	654.53"
"					"
"26378545	11/12/00	11/14/00	5	1	644.21"
"					"
"26378545	11/12/00	11/14/00	5	2	651.01"
"					"
"26378545	11/12/00	11/14/00	5	3	664.21"
"					"
"26378545	11/12/00	11/14/00	5	4	652.21"
"					"
"26378545	11/12/00	11/14/00	5	5	1027.2"
"					"
"26380579	10/6/00	10/8/00	2	1	558.9"
"					"
"26380579	10/6/00	10/8/00	2	2	493.9"
"					"
"26386885	10/15/00	10/25/00	8	1	198.5"
"					"
"26386885	10/15/00	10/25/00	8	2	427.31"
"					"
"26386885	10/15/00	10/25/00	8	3	185"
"					"
"26386885	10/15/00	10/25/00	8	4	528.2"
"					"
"26386885	10/15/00	10/25/00	8	5	298.9"
"					"
"26386885	10/15/00	10/25/00	8	6	389.9"
"					"
"26386885	10/15/00	10/25/00	8	7	244.9"
"					"
"26386885	10/15/00	10/25/00	8	8	250"
"					"
"26392951	10/8/00	10/11/00	1	1	540.9"
"					"
"26411887	11/15/00	11/19/00	2	1	202.83"
"					"
"26411887	11/15/00	11/19/00	2	2	389.9"
"					"
"26437579	10/13/00	10/18/00	7	1	682.6"
"					"
"26437579	10/13/00	10/18/00	7	2	403.91"
"					"
"26437579	10/13/00	10/18/00	7	3	250.41"
"					"
"26437579	10/13/00	10/18/00	7	4	250.61"
"					"
"26437579	10/13/00	10/18/00	7	5	41.1"
"					"
"26437579	10/13/00	10/18/00	7	6	285.9"
"					"
"26437579	10/13/00	10/18/00	7	7	357.2"
"					"
"26438743	10/12/00	10/14/00	2	1	664.21"
"					"
"26438743	10/12/00	10/14/00	2	2	1027"
"					"
"26469451	10/20/00	10/23/00	1	1	590.1"
"					"
"26477995	10/28/00	11/1/00	2	1	721"
"					"
"26477995	10/28/00	11/1/00	2	2	250.9"
"					"
"26482075	10/17/00	10/18/00	2	1	824.2"
"					"
"26482075	10/17/00	10/18/00	2	2	10887"
"					"
"26492821	12/26/00	12/27/00	2	1	664.01"
"					"
"26492821	12/26/00	12/27/00	2	2	1027"
"					"
"26516755	10/18/00	10/19/00	5	1	845.19"
"					"
"26516755	10/18/00	10/19/00	5	2	340"
"					"
"26516755	10/18/00	10/19/00	5	3	153.9"
"					"
"26516755	10/18/00	10/19/00	5	4	10885"
"					"
"26516755	10/18/00	10/19/00	5	5	332"
"					"
"26531257	10/22/00	10/26/00	2	1	562.11"
"					"
"26531257	10/22/00	10/26/00	2	2	365.9"
"					"
"26532517	10/31/00	11/1/00	2	1	664.11"
"					"
"26532517	10/31/00	11/1/00	2	2	1027"
"					"
"26546929	11/24/00	11/25/00	4	1	413.9"
"					"
"26546929	11/24/00	11/25/00	4	2	414"
"					"
"26546929	11/24/00	11/25/00	4	3	1045.81"
"					"
"26546929	11/24/00	11/25/00	4	4	553.3"
"					"
"26555419	10/1/00	10/4/00	5	1	346.8"
"					"
"26555419	10/1/00	10/4/00	5	2	786.5"
"					"
"26555419	10/1/00	10/4/00	5	3	782"
"					"
"26555419	10/1/00	10/4/00	5	4	729.89"
"					"
"26555419	10/1/00	10/4/00	5	5	620.2"
"					"
"26575513	12/8/00	12/21/00	5	1	560.2"
"					"
"26575513	12/8/00	12/21/00	5	2	557"
"					"
"26575513	12/8/00	12/21/00	5	3	789.5"
"					"
"26575513	12/8/00	12/21/00	5	4	567.2"
"					"
"26575513	12/8/00	12/21/00	5	5	535.6"
"					"
"26583283	10/29/00	10/31/00	3	1	250.11"
"					"
"26583283	10/29/00	10/31/00	3	2	493.9"
"					"
"26583283	10/29/00	10/31/00	3	3	535.4"
"					"
"26603971	10/1/00	10/3/00	2	1	650"
"					"
"26603971	10/1/00	10/3/00	2	2	1027"
"					"
"26607559	11/9/00	11/11/00	2	1	836.3"
"					"
"26607559	11/9/00	11/11/00	2	2	10812"
"					"
"26624041	10/16/00	10/18/00	2	1	592.1"
"					"
"26624041	10/16/00	10/18/00	2	2	493.9"
"					"
"26636719	10/18/00	10/19/00	2	1	566"
"					"
"26636719	10/18/00	10/19/00	2	2	555.9"
"					"
"26657383	10/16/00	10/17/00	3	1	989.3"
"					"
"26657383	10/16/00	10/17/00	3	2	10863.1"
"					"
"26657383	10/16/00	10/17/00	3	3	414"
"					"
"26707129	10/30/00	11/4/00	1	1	227.3"
"					"
"26711881	10/22/00	10/23/00	4	1	922.1"
"					"
"26711881	10/22/00	10/23/00	4	2	873.43"
"					"
"26711881	10/22/00	10/23/00	4	3	916"
"					"
"26711881	10/22/00	10/23/00	4	4	10825.1"
"					"
"26738713	10/30/00	10/31/00	3	1	411.1"
"					"
"26738713	10/30/00	10/31/00	3	2	414"
"					"
"26738713	10/30/00	10/31/00	3	3	412"
"					"
"26751331	11/1/00	11/4/00	3	1	402.91"
"					"
"26751331	11/1/00	11/4/00	3	2	437.3"
"					"
"26751331	11/1/00	11/4/00	3	3	724.2"
"					"
"26751331	12/5/00	12/11/00	8	1	532.4"
"					"
"26751331	12/5/00	12/11/00	8	2	428"
"					"
"26751331	12/5/00	12/11/00	8	3	531.9"
"					"
"26751331	12/5/00	12/11/00	8	4	530.2"
"					"
"26751331	12/5/00	12/11/00	8	5	437.3"
"					"
"26751331	12/5/00	12/11/00	8	6	733"
"					"
"26751331	12/5/00	12/11/00	8	7	401.9"
"					"
"26751331	12/5/00	12/11/00	8	8	625.6"
"					"
"26778019	12/23/00	12/24/00	4	1	786.5"
"					"
"26778019	12/23/00	12/24/00	4	2	412"
"					"
"26778019	12/23/00	12/24/00	4	3	721"
"					"
"26778019	12/23/00	12/24/00	4	4	426.4"
"					"
"26817145	12/12/00	12/15/00	5	1	656.61"
"					"
"26817145	12/12/00	12/15/00	5	2	661.21"
"					"
"26817145	12/12/00	12/15/00	5	3	648.81"
"					"
"26817145	12/12/00	12/15/00	5	4	654.21"
"					"
"26817145	12/12/00	12/15/00	5	5	1027"
"					"
"26819497	11/1/00	11/5/00	13	1	656.31"
"					"
"26819497	11/1/00	11/5/00	13	2	646.62"
"					"
"26819497	11/1/00	11/5/00	13	3	599"
"					"
"26819497	11/1/00	11/5/00	13	4	646.61"
"					"
"26819497	11/1/00	11/5/00	13	5	661.11"
"					"
"26819497	11/1/00	11/5/00	13	6	658.11"
"					"
"26819497	11/1/00	11/5/00	13	7	658.41"
"					"
"26819497	11/1/00	11/5/00	13	8	656.61"
"					"
"26819497	11/1/00	11/5/00	13	9	653.41"
"					"
"26819497	11/1/00	11/5/00	13	10	1027"
"					"
"26819497	11/1/00	11/5/00	13	11	616"
"					"
"26819497	11/1/00	11/5/00	13	12	41"
"					"
"26819497	11/1/00	11/5/00	13	13	41.4"
"					"
"26819497	11/11/00	11/28/00	8	1	674.34"
"					"
"26819497	11/11/00	11/28/00	8	2	789.5"
"					"
"26819497	11/11/00	11/28/00	8	3	8.49"
"					"
"26819497	11/11/00	11/28/00	8	4	686.9"
"					"
"26819497	11/11/00	11/28/00	8	5	41.4"
"					"
"26819497	11/11/00	11/28/00	8	6	41.1"
"					"
"26819497	11/11/00	11/28/00	8	7	569.89"
"					"
"26819497	11/11/00	11/28/00	8	8	288.8"
"					"
"26820907	12/25/00	12/28/00	2	1	617.1"
"					"
"26820907	12/25/00	12/28/00	2	2	595.3"
"					"
"26825761	12/20/00	12/22/00	3	1	654.21"
"					"
"26825761	12/20/00	12/22/00	3	2	663.31"
"					"
"26825761	12/20/00	12/22/00	3	3	1027"
"					"
"26861695	11/30/00	12/2/00	2	1	650"
"					"
"26861695	11/30/00	12/2/00	2	2	1027"
"					"
"26873653	10/15/00	10/17/00	5	1	780.3"
"					"
"26873653	10/15/00	10/17/00	5	2	276.1"
"					"
"26873653	10/15/00	10/17/00	5	3	10933"
"					"
"26873653	10/15/00	10/17/00	5	4	465.9"
"					"
"26873653	10/15/00	10/17/00	5	5	319"
"					"
"26907475	12/17/00	12/19/00	3	1	296.3"
"					"
"26907475	12/17/00	12/19/00	3	2	301.83"
"					"
"26907475	12/17/00	12/19/00	3	3	244.9"
"					"
"26918593	12/23/00	12/26/00	3	1	642.31"
"					"
"26918593	12/23/00	12/26/00	3	2	654.21"
"					"
"26918593	12/23/00	12/26/00	3	3	1027"
"					"
"26925967	12/5/00	12/6/00	1	1	644.03"
"					"
"26925967	12/19/00	12/21/00	4	1	664.21"
"					"
"26925967	12/19/00	12/21/00	4	2	658.11"
"					"
"26925967	12/19/00	12/21/00	4	3	644.21"
"					"
"26925967	12/19/00	12/21/00	4	4	1027"
"					"
"26941957	12/8/00	12/12/00	5	1	410.41"
"					"
"26941957	12/8/00	12/12/00	5	2	560.1"
"					"
"26941957	12/8/00	12/12/00	5	3	414"
"					"
"26941957	12/8/00	12/12/00	5	4	441.4"
"					"
"26941957	12/8/00	12/12/00	5	5	401.9"
"					"
"26949529	10/17/00	10/20/00	2	1	433.3"
"					"
"26949529	10/17/00	10/20/00	2	2	412"
"					"
"26963269	10/5/00	10/7/00	2	1	650"
"					"
"26963269	10/5/00	10/7/00	2	2	1027"
"					"
"26968639	11/5/00	11/10/00	1	1	724.02"
"					"
"26992399	12/16/00	12/17/00	1	1	574.2"
"					"
"27033457	11/26/00	11/29/00	1	1	642.53"
"					"
"27058459	11/15/00	11/17/00	2	1	664.11"
"					"
"27058459	11/15/00	11/17/00	2	2	1027"
"					"
"27096691	12/19/00	12/21/00	2	1	664.01"
"					"
"27096691	12/19/00	12/21/00	2	2	1027"
"					"
"27100531	11/19/00	11/22/00	1	1	592.1"
"					"
"27107119	11/17/00	11/24/00	9	1	410.11"
"					"
"27107119	11/17/00	11/24/00	9	2	424.1"
"					"
"27107119	11/17/00	11/24/00	9	3	599"
"					"
"27107119	11/17/00	11/24/00	9	4	286.9"
"					"
"27107119	11/17/00	11/24/00	9	5	401.9"
"					"
"27107119	11/17/00	11/24/00	9	6	414"
"					"
"27107119	11/17/00	11/24/00	9	7	250"
"					"
"27107119	11/17/00	11/24/00	9	8	493.9"
"					"
"27107119	11/17/00	11/24/00	9	9	41.4"
"					"
"27127213	11/12/00	11/13/00	3	1	786.5"
"					"
"27127213	11/12/00	11/13/00	3	2	305.01"
"					"
"27127213	11/12/00	11/13/00	3	3	272"
"					"
"27150997	10/11/00	10/15/00	2	1	654.21"
"					"
"27150997	10/11/00	10/15/00	2	2	1027"
"					"
"27154219	10/23/00	10/27/00	4	1	1058.1"
"					"
"27154219	10/23/00	10/27/00	4	2	154.1"
"					"
"27154219	10/23/00	10/27/00	4	3	491.2"
"					"
"27154219	10/23/00	10/27/00	4	4	574.2"
"					"
"27190075	10/27/00	11/2/00	10	1	564"
"					"
"27190075	10/27/00	11/2/00	10	2	996.03"
"					"
"27190075	10/27/00	11/2/00	10	3	424.1"
"					"
"27190075	10/27/00	11/2/00	10	4	414"
"					"
"27190075	10/27/00	11/2/00	10	5	401.9"
"					"
"27190075	10/27/00	11/2/00	10	6	250"
"					"
"27190075	10/27/00	11/2/00	10	7	600"
"					"
"27190075	10/27/00	11/2/00	10	8	272"
"					"
"27190075	10/27/00	11/2/00	10	9	1045.89"
"					"
"27190075	10/27/00	11/2/00	10	10	412"
"					"
"27206239	11/9/00	11/10/00	5	1	658.21"
"					"
"27206239	11/9/00	11/10/00	5	2	664.21"
"					"
"27206239	11/9/00	11/10/00	5	3	654.21"
"					"
"27206239	11/9/00	11/10/00	5	4	661.21"
"					"
"27206239	11/9/00	11/10/00	5	5	1027"
"					"
"27211087	10/29/00	10/31/00	2	1	650"
"					"
"27211087	10/29/00	10/31/00	2	2	1027"
"					"
"27211831	10/11/00	10/12/00	2	1	540.9"
"					"
"27211831	10/11/00	10/12/00	2	2	244.9"
"					"
"27213535	10/23/00	10/29/00	3	1	715.96"
"					"
"27213535	10/23/00	10/29/00	3	2	280.9"
"					"
"27213535	10/23/00	10/29/00	3	3	1010.3"
"					"
"27252517	11/23/00	11/26/00	3	1	276.5"
"					"
"27252517	11/23/00	11/26/00	3	2	578.1"
"					"
"27252517	11/23/00	11/26/00	3	3	558.9"
"					"
"27255661	12/7/00	12/11/00	2	1	427.31"
"					"
"27255661	12/7/00	12/11/00	2	2	414"
"					"
"27259225	10/25/00	10/27/00	8	1	644.21"
"					"
"27259225	10/25/00	10/27/00	8	2	305.6"
"					"
"27259225	10/25/00	10/27/00	8	3	658.11"
"					"
"27259225	10/25/00	10/27/00	8	4	663.81"
"					"
"27259225	10/25/00	10/27/00	8	5	666.02"
"					"
"27259225	10/25/00	10/27/00	8	6	648.41"
"					"
"27259225	10/25/00	10/27/00	8	7	305.2"
"					"
"27259225	10/25/00	10/27/00	8	8	1027"
"					"
"27269821	10/10/00	10/12/00	2	1	650"
"					"
"27269821	10/10/00	10/12/00	2	2	1027"
"					"
"27291799	11/10/00	11/11/00	2	1	664.31"
"					"
"27291799	11/10/00	11/11/00	2	2	1027"
"					"
"27308257	12/3/00	12/4/00	3	1	840.4"
"					"
"27308257	12/3/00	12/4/00	3	2	726.2"
"					"
"27308257	12/3/00	12/4/00	3	3	715.91"
"					"
"27316225	11/15/00	11/15/00	3	1	780.2"
"					"
"27316225	11/15/00	11/15/00	3	2	1010.42"
"					"
"27316225	11/15/00	11/15/00	3	3	493.9"
"					"
"27329221	12/3/00	12/5/00	3	1	661.21"
"					"
"27329221	12/3/00	12/5/00	3	2	664.31"
"					"
"27329221	12/3/00	12/5/00	3	3	1027"
"					"
"27343945	12/19/00	12/20/00	1	1	574.1"
"					"
"27349417	11/27/00	11/27/00	2	1	642.33"
"					"
"27349417	11/27/00	11/27/00	2	2	659.13"
"					"
"27349417	11/29/00	12/1/00	2	1	642.31"
"					"
"27349417	11/29/00	12/1/00	2	2	1027"
"					"
"27358375	11/1/00	11/6/00	3	1	808.2"
"					"
"27358375	11/1/00	11/6/00	3	2	10885"
"					"
"27358375	11/1/00	11/6/00	3	3	1045.81"
"					"
"27442105	10/25/00	10/27/00	2	1	661.31"
"					"
"27442105	10/25/00	10/27/00	2	2	1027"
"					"
"27443815	10/5/00	10/10/00	6	1	431"
"					"
"27443815	10/5/00	10/10/00	6	2	276.1"
"					"
"27443815	10/5/00	10/10/00	6	3	276.8"
"					"
"27443815	10/5/00	10/10/00	6	4	443.9"
"					"
"27443815	10/5/00	10/10/00	6	5	401.9"
"					"
"27443815	10/5/00	10/10/00	6	6	784.5"
"					"
"27443815	10/10/00	10/31/00	9	1	784.3"
"					"
"27443815	10/10/00	10/31/00	9	2	599"
"					"
"27443815	10/10/00	10/31/00	9	3	438"
"					"
"27443815	10/10/00	10/31/00	9	4	310.1"
"					"
"27443815	10/10/00	10/31/00	9	5	781.2"
"					"
"27443815	10/10/00	10/31/00	9	6	401.9"
"					"
"27443815	10/10/00	10/31/00	9	7	596.5"
"					"
"27443815	10/10/00	10/31/00	9	8	715.96"
"					"
"27443815	10/10/00	10/31/00	9	9	565"
"					"
"27463519	12/6/00	12/9/00	2	1	618.5"
"					"
"27463519	12/6/00	12/9/00	2	2	618.6"
"					"
"27485029	10/31/00	11/2/00	9	1	786.52"
"					"
"27485029	10/31/00	11/2/00	9	2	428"
"					"
"27485029	10/31/00	11/2/00	9	3	427.31"
"					"
"27485029	10/31/00	11/2/00	9	4	492.8"
"					"
"27485029	10/31/00	11/2/00	9	5	1043.3"
"					"
"27485029	10/31/00	11/2/00	9	6	1045"
"					"
"27485029	10/31/00	11/2/00	9	7	1043.6"
"					"
"27485029	10/31/00	11/2/00	9	8	412"
"					"
"27485029	10/31/00	11/2/00	9	9	244.9"
"					"
"27502195	12/6/00	12/10/00	8	1	38.8"
"					"
"27502195	12/6/00	12/10/00	8	2	276.5"
"					"
"27502195	12/6/00	12/10/00	8	3	201.9"
"					"
"27502195	12/6/00	12/10/00	8	4	198.5"
"					"
"27502195	12/6/00	12/10/00	8	5	782.4"
"					"
"27502195	12/6/00	12/10/00	8	6	576.8"
"					"
"27502195	12/6/00	12/10/00	8	7	285.9"
"					"
"27502195	12/6/00	12/10/00	8	8	1010.09"
"					"
"27504595	11/14/00	11/16/00	2	1	664.31"
"					"
"27504595	11/14/00	11/16/00	2	2	1027"
"					"
"27542515	11/27/00	12/2/00	2	1	722.1"
"					"
"27542515	11/27/00	12/2/00	2	2	596.5"
"					"
"27543283	12/25/00	12/27/00	2	1	652.21"
"					"
"27543283	12/25/00	12/27/00	2	2	1027"
"					"
"27556003	10/9/00	10/11/00	3	1	645.01"
"					"
"27556003	10/9/00	10/11/00	3	2	664.11"
"					"
"27556003	10/9/00	10/11/00	3	3	1027"
"					"
"27590581	10/2/00	10/14/00	14	1	572.8"
"					"
"27590581	10/2/00	10/14/00	14	2	572.2"
"					"
"27590581	10/2/00	10/14/00	14	3	286.6"
"					"
"27590581	10/2/00	10/14/00	14	4	203"
"					"
"27590581	10/2/00	10/14/00	14	5	599"
"					"
"27590581	10/2/00	10/14/00	14	6	276.1"
"					"
"27590581	10/2/00	10/14/00	14	7	584.9"
"					"
"27590581	10/2/00	10/14/00	14	8	789.5"
"					"
"27590581	10/2/00	10/14/00	14	9	518"
"					"
"27590581	10/2/00	10/14/00	14	10	285.9"
"					"
"27590581	10/2/00	10/14/00	14	11	275.3"
"					"
"27590581	10/2/00	10/14/00	14	12	41.4"
"					"
"27590581	10/2/00	10/14/00	14	13	273.1"
"					"
"27590581	10/2/00	10/14/00	14	14	733"
"					"
"27590605	12/6/00	12/10/00	3	1	414"
"					"
"27590605	12/6/00	12/10/00	3	2	410.61"
"					"
"27590605	12/6/00	12/10/00	3	3	250.01"
"					"
"27618007	12/19/00	12/20/00	2	1	664.11"
"					"
"27618007	12/19/00	12/20/00	2	2	1027"
"					"
"27621025	11/1/00	11/7/00	5	1	707.1"
"					"
"27621025	11/1/00	11/7/00	5	2	682.6"
"					"
"27621025	11/1/00	11/7/00	5	3	427.31"
"					"
"27621025	11/1/00	11/7/00	5	4	401.9"
"					"
"27621025	11/1/00	11/7/00	5	5	695.3"
"					"
"27632389	10/15/00	10/16/00	2	1	786.5"
"					"
"27632389	10/15/00	10/16/00	2	2	492.8"
"					"
"27658399	12/10/00	12/15/00	2	1	591"
"					"
"27658399	12/10/00	12/15/00	2	2	590"
"					"
"27674461	12/4/00	12/5/00	2	1	550.12"
"					"
"27674461	12/4/00	12/5/00	2	2	250"
"					"
"27688765	10/14/00	10/22/00	10	1	481"
"					"
"27688765	10/14/00	10/22/00	10	2	202.03"
"					"
"27688765	10/14/00	10/22/00	10	3	492.8"
"					"
"27688765	10/14/00	10/22/00	10	4	276.2"
"					"
"27688765	10/14/00	10/22/00	10	5	518.82"
"					"
"27688765	10/14/00	10/22/00	10	6	428"
"					"
"27688765	10/14/00	10/22/00	10	7	401.9"
"					"
"27688765	10/14/00	10/22/00	10	8	285.9"
"					"
"27688765	10/14/00	10/22/00	10	9	716.96"
"					"
"27688765	10/14/00	10/22/00	10	10	110.3"
"					"
"27696931	11/12/00	11/24/00	9	1	250.7"
"					"
"27696931	11/12/00	11/24/00	9	2	682.8"
"					"
"27696931	11/12/00	11/24/00	9	3	276.5"
"					"
"27696931	11/12/00	11/24/00	9	4	707.8"
"					"
"27696931	11/12/00	11/24/00	9	5	244.9"
"					"
"27696931	11/12/00	11/24/00	9	6	290"
"					"
"27696931	11/12/00	11/24/00	9	7	285.9"
"					"
"27696931	11/12/00	11/24/00	9	8	733"
"					"
"27696931	11/12/00	11/24/00	9	9	401.9"
"					"
"27704707	12/17/00	12/19/00	9	1	569.82"
"					"
"27704707	12/17/00	12/19/00	9	2	280"
"					"
"27704707	12/17/00	12/19/00	9	3	578.9"
"					"
"27704707	12/17/00	12/19/00	9	4	401.9"
"					"
"27704707	12/17/00	12/19/00	9	5	414"
"					"
"27704707	12/17/00	12/19/00	9	6	780.4"
"					"
"27704707	12/17/00	12/19/00	9	7	459.81"
"					"
"27704707	12/17/00	12/19/00	9	8	1010.05"
"					"
"27704707	12/17/00	12/19/00	9	9	1012.5"
"					"
"27735025	10/13/00	10/24/00	12	1	532"
"					"
"27735025	10/13/00	10/24/00	12	2	280"
"					"
"27735025	10/13/00	10/24/00	12	3	496"
"					"
"27735025	10/13/00	10/24/00	12	4	428"
"					"
"27735025	10/13/00	10/24/00	12	5	486"
"					"
"27735025	10/13/00	10/24/00	12	6	401.9"
"					"
"27735025	10/13/00	10/24/00	12	7	1045"
"					"
"27735025	10/13/00	10/24/00	12	8	733"
"					"
"27735025	10/13/00	10/24/00	12	9	715.94"
"					"
"27735025	10/13/00	10/24/00	12	10	785"
"					"
"27735025	10/13/00	10/24/00	12	11	458"
"					"
"27735025	10/13/00	10/24/00	12	12	275.2"
"					"
"27741559	11/22/00	11/24/00	2	1	650"
"					"
"27741559	11/22/00	11/24/00	2	2	1027"
"					"
"27744403	11/5/00	11/7/00	3	1	428"
"					"
"27744403	11/5/00	11/7/00	3	2	425.4"
"					"
"27744403	11/5/00	11/7/00	3	3	401.9"
"					"
"27754753	11/15/00	11/17/00	5	1	618.1"
"					"
"27754753	11/15/00	11/17/00	5	2	218"
"					"
"27754753	11/15/00	11/17/00	5	3	622.7"
"					"
"27754753	11/15/00	11/17/00	5	4	690"
"					"
"27754753	11/15/00	11/17/00	5	5	620.2"
"					"
"27765343	11/11/00	11/13/00	2	1	654.21"
"					"
"27765343	11/11/00	11/13/00	2	2	1027"
"					"
"27788287	12/11/00	12/12/00	2	1	427.81"
"					"
"27788287	12/11/00	12/12/00	2	2	427.31"
"					"
"27788437	11/12/00	11/13/00	3	1	786.52"
"					"
"27788437	11/12/00	11/13/00	3	2	414"
"					"
"27788437	11/12/00	11/13/00	3	3	1012.7"
"					"
"27788437	12/12/00	12/15/00	7	1	536.2"
"					"
"27788437	12/12/00	12/15/00	7	2	276.5"
"					"
"27788437	12/12/00	12/15/00	7	3	789"
"					"
"27788437	12/12/00	12/15/00	7	4	414"
"					"
"27788437	12/12/00	12/15/00	7	5	1045.81"
"					"
"27788437	12/12/00	12/15/00	7	6	401.9"
"					"
"27788437	12/12/00	12/15/00	7	7	790.2"
"					"
"27789397	10/8/00	10/10/00	2	1	664.11"
"					"
"27789397	10/8/00	10/10/00	2	2	1027"
"					"
"27790789	10/14/00	10/16/00	2	1	650"
"					"
"27790789	10/14/00	10/16/00	2	2	1027"
"					"
"27795439	10/30/00	11/6/00	5	1	715.96"
"					"
"27795439	10/30/00	11/6/00	5	2	296.7"
"					"
"27795439	10/30/00	11/6/00	5	3	244.9"
"					"
"27795439	10/30/00	11/6/00	5	4	401.9"
"					"
"27795439	10/30/00	11/6/00	5	5	1043.6"
"					"
"27796753	10/15/00	10/19/00	5	1	620.8"
"					"
"27796753	10/15/00	10/19/00	5	2	620.1"
"					"
"27796753	10/15/00	10/19/00	5	3	300.01"
"					"
"27796753	10/15/00	10/19/00	5	4	614.6"
"					"
"27796753	10/15/00	10/19/00	5	5	625.9"
"					"
"27797449	10/4/00	10/4/00	1	1	634.71"
"					"
"27829519	10/5/00	10/10/00	8	1	427.31"
"					"
"27829519	10/5/00	10/10/00	8	2	402.91"
"					"
"27829519	10/5/00	10/10/00	8	3	424"
"					"
"27829519	10/5/00	10/10/00	8	4	490"
"					"
"27829519	10/5/00	10/10/00	8	5	693"
"					"
"27829519	10/5/00	10/10/00	8	6	10930.5"
"					"
"27829519	10/5/00	10/10/00	8	7	112.1"
"					"
"27829519	10/5/00	10/10/00	8	8	278"
"					"
"27831151	11/1/00	11/2/00	2	1	664.01"
"					"
"27831151	11/1/00	11/2/00	2	2	1027"
"					"
"27845509	10/1/00	10/3/00	2	1	658.11"
"					"
"27845509	10/1/00	10/3/00	2	2	1027"
"					"
"27845557	10/3/00	10/12/00	4	1	751"
"					"
"27845557	10/3/00	10/12/00	4	2	567.2"
"					"
"27845557	10/3/00	10/12/00	4	3	41.4"
"					"
"27845557	10/3/00	10/12/00	4	4	41"
"					"
"27845557	10/20/00	11/2/00	7	1	997.4"
"					"
"27845557	10/20/00	11/2/00	7	2	560.81"
"					"
"27845557	10/20/00	11/2/00	7	3	560.2"
"					"
"27845557	10/20/00	11/2/00	7	4	560.1"
"					"
"27845557	10/20/00	11/2/00	7	5	998.8"
"					"
"27845557	10/20/00	11/2/00	7	6	577"
"					"
"27845557	10/20/00	11/2/00	7	7	536.2"
"					"
"27845557	12/23/00	12/26/00	2	1	560.9"
"					"
"27845557	12/23/00	12/26/00	2	2	574.2"
"					"
"27866917	12/18/00	12/19/00	4	1	786.5"
"					"
"27866917	12/18/00	12/19/00	4	2	719.41"
"					"
"27866917	12/18/00	12/19/00	4	3	414"
"					"
"27866917	12/18/00	12/19/00	4	4	533.9"
"					"
"27871171	12/12/00	12/16/00	5	1	618.2"
"					"
"27871171	12/12/00	12/16/00	5	2	625.6"
"					"
"27871171	12/12/00	12/16/00	5	3	401.9"
"					"
"27871171	12/12/00	12/16/00	5	4	218.1"
"					"
"27871171	12/12/00	12/16/00	5	5	617"
"					"
"27886885	12/27/00	12/28/00	2	1	812.41"
"					"
"27886885	12/27/00	12/28/00	2	2	10826.1"
"					"
"27906589	12/28/00	12/30/00	3	1	663.21"
"					"
"27906589	12/28/00	12/30/00	3	2	656.31"
"					"
"27906589	12/28/00	12/30/00	3	3	1027"
"					"
"27918469	10/26/00	10/29/00	1	1	724.2"
"					"
"27922183	11/18/00	11/21/00	3	1	618.5"
"					"
"27922183	11/18/00	11/21/00	3	2	618.8"
"					"
"27922183	11/18/00	11/21/00	3	3	625.6"
"					"
"27924607	11/25/00	11/27/00	2	1	650"
"					"
"27924607	11/25/00	11/27/00	2	2	1027"
"					"
"27928123	10/14/00	10/15/00	2	1	786.52"
"					"
"27928123	10/14/00	10/15/00	2	2	401.9"
"					"
"27945373	11/13/00	11/16/00	2	1	654.21"
"					"
"27945373	11/13/00	11/16/00	2	2	1027"
